method_name,variant_name,image_name,bhattacharyya_distance,wasserstein_distance,gradient_magnitude_similarity,edge_preservation_f1,local_contrast_ratio,background_uniformity,mask_foreground_background_contrast,artifact_circularity_score,composite_score,sigmas,subtract_mode,radii,orders,robust,sigma_clip,max_iters,fitting_modes,get_darkfield,smoothness_flatfield,epsilon,autosegment,autosegment_margin,max_iterations,max_reweight_iterations,max_reweight_iterations_baseline,model_cache_dirname
gaussian_background,gaussian_background__v4__hm_1,"Aufnahme-03_0,5Mio_nach_24h.jpg",4.456833296790172,0.34740350005449727,0.6159844994544983,0.009009475482821045,19.82077935303838,0.23677352662603993,,0.03693942234834423,0.3463210583039899,40.0,subtract,,,,,,,,,,,,,,,
morphological_opening,morphological_opening__v1__hm_1,"Aufnahme-03_0,5Mio_nach_24h.jpg",1.9631850149885093,0.30796591626130976,0.6604210734367371,0.006494362471536402,33.112041641225794,0.5022175201614656,,0.029237716038443072,0.3986287320710194,,subtract,15.0,,,,,,,,,,,,,,
morphological_opening,morphological_opening__v2__hm_1,"Aufnahme-03_0,5Mio_nach_24h.jpg",1.9631850149885093,0.30796591626130976,0.6604210734367371,0.006494362471536402,33.112041641225794,0.5022175201614656,,0.029237716038443072,0.3986287320710194,,subtract,25.0,,,,,,,,,,,,,,
morphological_opening,morphological_opening__v3__hm_1,"Aufnahme-03_0,5Mio_nach_24h.jpg",1.9631850149885093,0.30796591626130976,0.6604210734367371,0.006494362471536402,33.112041641225794,0.5022175201614656,,0.029237716038443072,0.3986287320710194,,subtract,35.0,,,,,,,,,,,,,,
morphological_opening,morphological_opening__v4__hm_1,"Aufnahme-03_0,5Mio_nach_24h.jpg",1.9631850149885093,0.30796591626130976,0.6604210734367371,0.006494362471536402,33.112041641225794,0.5022175201614656,,0.029237716038443072,0.3986287320710194,,subtract,50.0,,,,,,,,,,,,,,
rolling_ball,rolling_ball__v1__hm_0,"Aufnahme-03_0,5Mio_nach_24h.jpg",2.49716171353867,0.24674589198548347,0.7173039317131042,0.02211574674642375,14.590928333998937,2.166302917615958,,0.02469289230925634,0.3940077241549676,,subtract,50.0,,,,,,,,,,,,,,
rolling_ball,rolling_ball__v2__hm_1,"Aufnahme-03_0,5Mio_nach_24h.jpg",5.105550761067352,0.3533277323585935,0.5289734601974487,0.004523926768423886,21.699131854766577,0.2590169105906861,,0.03368570056795254,0.32983820741737124,,subtract,50.0,,,,,,,,,,,,,,
rolling_ball,rolling_ball__v3__hm_0,"Aufnahme-03_0,5Mio_nach_24h.jpg",2.49716171353867,0.24674589198548347,0.7173039317131042,0.02211574674642375,14.590928333998937,2.166302917615958,,0.02469289230925634,0.3940077241549676,,subtract,75.0,,,,,,,,,,,,,,
rolling_ball,rolling_ball__v4__hm_1,"Aufnahme-03_0,5Mio_nach_24h.jpg",5.105550761067352,0.3533277323585935,0.5289734601974487,0.004523926768423886,21.699131854766577,0.2590169105906861,,0.03368570056795254,0.32983820741737124,,subtract,75.0,,,,,,,,,,,,,,
rolling_ball,rolling_ball__v5__hm_0,"Aufnahme-03_0,5Mio_nach_24h.jpg",2.49716171353867,0.24674589198548347,0.7173039317131042,0.02211574674642375,14.590928333998937,2.166302917615958,,0.02469289230925634,0.3940077241549676,,subtract,100.0,,,,,,,,,,,,,,
rolling_ball,rolling_ball__v6__hm_1,"Aufnahme-03_0,5Mio_nach_24h.jpg",5.105550761067352,0.3533277323585935,0.5289734601974487,0.004523926768423886,21.699131854766577,0.2590169105906861,,0.03368570056795254,0.32983820741737124,,subtract,100.0,,,,,,,,,,,,,,
rolling_ball,rolling_ball__v7__hm_0,"Aufnahme-03_0,5Mio_nach_24h.jpg",2.49716171353867,0.24674589198548347,0.7173039317131042,0.02211574674642375,14.590928333998937,2.166302917615958,,0.02469289230925634,0.3940077241549676,,subtract,125.0,,,,,,,,,,,,,,
rolling_ball,rolling_ball__v8__hm_1,"Aufnahme-03_0,5Mio_nach_24h.jpg",5.105550761067352,0.3533277323585935,0.5289734601974487,0.004523926768423886,21.699131854766577,0.2590169105906861,,0.03368570056795254,0.32983820741737124,,subtract,125.0,,,,,,,,,,,,,,
rolling_ball,rolling_ball__v9__hm_0,"Aufnahme-03_0,5Mio_nach_24h.jpg",2.49716171353867,0.24674589198548347,0.7173039317131042,0.02211574674642375,14.590928333998937,2.166302917615958,,0.02469289230925634,0.3940077241549676,,subtract,150.0,,,,,,,,,,,,,,
rolling_ball,rolling_ball__v10__hm_1,"Aufnahme-03_0,5Mio_nach_24h.jpg",5.105550761067352,0.3533277323585935,0.5289734601974487,0.004523926768423886,21.699131854766577,0.2590169105906861,,0.03368570056795254,0.32983820741737124,,subtract,150.0,,,,,,,,,,,,,,
polynomial_fit,polynomial_fit__v1__hm_1,"Aufnahme-03_0,5Mio_nach_24h.jpg",4.087003278508018,0.32016036269487813,0.6284647583961487,0.009930825820130522,17.153712777674386,0.2825450632441217,,0.029482654787985483,0.35301126476788963,,subtract,,2.0,True,2.5,5.0,,,,,,,,,,
polynomial_fit,polynomial_fit__v2__hm_1,"Aufnahme-03_0,5Mio_nach_24h.jpg",4.087003278508018,0.32016036269487813,0.6284647583961487,0.009930825820130522,17.153712777674386,0.2825450632441217,,0.029482654787985483,0.35301126476788963,,subtract,,3.0,True,2.5,5.0,,,,,,,,,,
basicpy,basicpy__v1__hm_0,"Aufnahme-03_0,5Mio_nach_24h.jpg",1.558082534802626,0.23908676591236144,0.7363919019699097,0.014162561576335376,16.316767923745484,2.0097251652231605,,0.0271430825884533,0.4267152719908455,,,,,,,,approximate,False,0.5,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v2__hm_1,"Aufnahme-03_0,5Mio_nach_24h.jpg",4.4568333014787935,0.34740352985681966,0.6126802563667297,0.00866738894906455,19.353961266459798,0.23723266287812123,,0.03604414155976397,0.3459789878577694,,,,,,,,approximate,False,0.5,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v3__hm_0,"Aufnahme-03_0,5Mio_nach_24h.jpg",1.558082534802626,0.23908676591236144,0.7363919019699097,0.014162561576335376,16.316767923745484,2.0097251652231605,,0.0271430825884533,0.4267152719908455,,,,,,,,approximate,False,1.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v4__hm_1,"Aufnahme-03_0,5Mio_nach_24h.jpg",4.4568333014787935,0.34740352985681966,0.6126802563667297,0.00866738894906455,19.353961266459798,0.23723266287812123,,0.03604414155976397,0.3459789878577694,,,,,,,,approximate,False,1.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v5__hm_0,"Aufnahme-03_0,5Mio_nach_24h.jpg",1.558082534802626,0.23908676591236144,0.7363919019699097,0.014162561576335376,16.316767923745484,2.0097251652231605,,0.0271430825884533,0.4267152719908455,,,,,,,,approximate,False,2.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v6__hm_1,"Aufnahme-03_0,5Mio_nach_24h.jpg",4.4568333014787935,0.34740352985681966,0.6126802563667297,0.00866738894906455,19.353961266459798,0.23723266287812123,,0.03604414155976397,0.3459789878577694,,,,,,,,approximate,False,2.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v7__hm_0,"Aufnahme-03_0,5Mio_nach_24h.jpg",1.558082534802626,0.23908676591236144,0.7363919019699097,0.014162561576335376,16.316767923745484,2.0097251652231605,,0.0271430825884533,0.4267152719908455,,,,,,,,approximate,True,0.5,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v8__hm_1,"Aufnahme-03_0,5Mio_nach_24h.jpg",4.4568333014787935,0.34740352985681966,0.6126802563667297,0.00866738894906455,19.353961266459798,0.23723266287812123,,0.03604414155976397,0.3459789878577694,,,,,,,,approximate,True,0.5,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v9__hm_0,"Aufnahme-03_0,5Mio_nach_24h.jpg",1.558082534802626,0.23908676591236144,0.7363919019699097,0.014162561576335376,16.316767923745484,2.0097251652231605,,0.0271430825884533,0.4267152719908455,,,,,,,,approximate,True,1.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v10__hm_1,"Aufnahme-03_0,5Mio_nach_24h.jpg",4.4568333014787935,0.34740352985681966,0.6126802563667297,0.00866738894906455,19.353961266459798,0.23723266287812123,,0.03604414155976397,0.3459789878577694,,,,,,,,approximate,True,1.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v11__hm_0,"Aufnahme-03_0,5Mio_nach_24h.jpg",1.558082534802626,0.23908676591236144,0.7363919019699097,0.014162561576335376,16.316767923745484,2.0097251652231605,,0.0271430825884533,0.4267152719908455,,,,,,,,approximate,True,2.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v12__hm_1,"Aufnahme-03_0,5Mio_nach_24h.jpg",4.4568333014787935,0.34740352985681966,0.6126802563667297,0.00866738894906455,19.353961266459798,0.23723266287812123,,0.03604414155976397,0.3459789878577694,,,,,,,,approximate,True,2.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v13__hm_0,"Aufnahme-03_0,5Mio_nach_24h.jpg",1.558082534802626,0.23908676591236144,0.7363919019699097,0.014162561576335376,16.316767923745484,2.0097251652231605,,0.0271430825884533,0.4267152719908455,,,,,,,,ladmap,False,0.5,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v14__hm_1,"Aufnahme-03_0,5Mio_nach_24h.jpg",4.4568333014787935,0.34740352985681966,0.6126802563667297,0.00866738894906455,19.353961266459798,0.23723266287812123,,0.03604414155976397,0.3459789878577694,,,,,,,,ladmap,False,0.5,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v15__hm_0,"Aufnahme-03_0,5Mio_nach_24h.jpg",1.558082534802626,0.23908676591236144,0.7363919019699097,0.014162561576335376,16.316767923745484,2.0097251652231605,,0.0271430825884533,0.4267152719908455,,,,,,,,ladmap,False,1.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v16__hm_1,"Aufnahme-03_0,5Mio_nach_24h.jpg",4.4568333014787935,0.34740352985681966,0.6126802563667297,0.00866738894906455,19.353961266459798,0.23723266287812123,,0.03604414155976397,0.3459789878577694,,,,,,,,ladmap,False,1.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v17__hm_0,"Aufnahme-03_0,5Mio_nach_24h.jpg",1.558082534802626,0.23908676591236144,0.7363919019699097,0.014162561576335376,16.316767923745484,2.0097251652231605,,0.0271430825884533,0.4267152719908455,,,,,,,,ladmap,False,2.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v18__hm_1,"Aufnahme-03_0,5Mio_nach_24h.jpg",4.4568333014787935,0.34740352985681966,0.6126802563667297,0.00866738894906455,19.353961266459798,0.23723266287812123,,0.03604414155976397,0.3459789878577694,,,,,,,,ladmap,False,2.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v19__hm_0,"Aufnahme-03_0,5Mio_nach_24h.jpg",1.558082534802626,0.23908676591236144,0.7363919019699097,0.014162561576335376,16.316767923745484,2.0097251652231605,,0.0271430825884533,0.4267152719908455,,,,,,,,ladmap,True,0.5,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v20__hm_1,"Aufnahme-03_0,5Mio_nach_24h.jpg",4.4568333014787935,0.34740352985681966,0.6126802563667297,0.00866738894906455,19.353961266459798,0.23723266287812123,,0.03604414155976397,0.3459789878577694,,,,,,,,ladmap,True,0.5,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v21__hm_0,"Aufnahme-03_0,5Mio_nach_24h.jpg",1.558082534802626,0.23908676591236144,0.7363919019699097,0.014162561576335376,16.316767923745484,2.0097251652231605,,0.0271430825884533,0.4267152719908455,,,,,,,,ladmap,True,1.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v22__hm_1,"Aufnahme-03_0,5Mio_nach_24h.jpg",4.4568333014787935,0.34740352985681966,0.6126802563667297,0.00866738894906455,19.353961266459798,0.23723266287812123,,0.03604414155976397,0.3459789878577694,,,,,,,,ladmap,True,1.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v23__hm_0,"Aufnahme-03_0,5Mio_nach_24h.jpg",1.558082534802626,0.23908676591236144,0.7363919019699097,0.014162561576335376,16.316767923745484,2.0097251652231605,,0.0271430825884533,0.4267152719908455,,,,,,,,ladmap,True,2.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v24__hm_1,"Aufnahme-03_0,5Mio_nach_24h.jpg",4.4568333014787935,0.34740352985681966,0.6126802563667297,0.00866738894906455,19.353961266459798,0.23723266287812123,,0.03604414155976397,0.3459789878577694,,,,,,,,ladmap,True,2.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
gaussian_background,gaussian_background__v1__hm_1,Aufnahme-03_2Mio_nach_24h.jpg,4.456831914277293,0.3474034851533361,0.6065462827682495,0.0618078898295638,8.768087047713903,0.2362058114455417,,0.03445033407910765,0.35161181024886234,10.0,subtract,,,,,,,,,,,,,,,
gaussian_background,gaussian_background__v2__hm_1,Aufnahme-03_2Mio_nach_24h.jpg,4.456831914277293,0.3474034851533361,0.6065462827682495,0.0618078898295638,8.768087047713903,0.2362058114455417,,0.03445033407910765,0.35161181024886234,20.0,subtract,,,,,,,,,,,,,,,
gaussian_background,gaussian_background__v3__hm_1,Aufnahme-03_2Mio_nach_24h.jpg,4.456831914277293,0.3474034851533361,0.6065462827682495,0.0618078898295638,8.768087047713903,0.2362058114455417,,0.03445033407910765,0.35161181024886234,30.0,subtract,,,,,,,,,,,,,,,
gaussian_background,gaussian_background__v4__hm_1,Aufnahme-03_2Mio_nach_24h.jpg,4.456831914277293,0.3474034851533361,0.6065462827682495,0.0618078898295638,8.768087047713903,0.2362058114455417,,0.03445033407910765,0.35161181024886234,40.0,subtract,,,,,,,,,,,,,,,
morphological_opening,morphological_opening__v1__hm_1,Aufnahme-03_2Mio_nach_24h.jpg,2.7019545523876958,0.2927005731908139,0.6341516375541687,0.0343555726007095,14.055098339762678,0.5327475977529611,,0.027670323885115408,0.37958372085201336,,subtract,15.0,,,,,,,,,,,,,,
morphological_opening,morphological_opening__v2__hm_1,Aufnahme-03_2Mio_nach_24h.jpg,2.7019545523876958,0.2927005731908139,0.6341516375541687,0.0343555726007095,14.055098339762678,0.5327475977529611,,0.027670323885115408,0.37958372085201336,,subtract,25.0,,,,,,,,,,,,,,
morphological_opening,morphological_opening__v3__hm_1,Aufnahme-03_2Mio_nach_24h.jpg,2.7019545523876958,0.2927005731908139,0.6341516375541687,0.0343555726007095,14.055098339762678,0.5327475977529611,,0.027670323885115408,0.37958372085201336,,subtract,35.0,,,,,,,,,,,,,,
morphological_opening,morphological_opening__v4__hm_1,Aufnahme-03_2Mio_nach_24h.jpg,2.7019545523876958,0.2927005731908139,0.6341516375541687,0.0343555726007095,14.055098339762678,0.5327475977529611,,0.027670323885115408,0.37958372085201336,,subtract,50.0,,,,,,,,,,,,,,
rolling_ball,rolling_ball__v1__hm_0,Aufnahme-03_2Mio_nach_24h.jpg,2.1339490039442994,0.2473710470367223,0.8376387357711792,0.16427446744814633,6.2630251492091995,2.1346629994052653,,0.024009702195721648,0.4347217354345756,,subtract,50.0,,,,,,,,,,,,,,
rolling_ball,rolling_ball__v2__hm_1,Aufnahme-03_2Mio_nach_24h.jpg,3.5347946105467716,0.2901448903721757,0.5117006301879883,0.030299573341803464,11.295164991753994,0.36332193696423803,,0.030575053982260694,0.34947299793429926,,subtract,50.0,,,,,,,,,,,,,,
rolling_ball,rolling_ball__v3__hm_0,Aufnahme-03_2Mio_nach_24h.jpg,2.1339490039442994,0.2473710470367223,0.8376387357711792,0.16427446744814633,6.2630251492091995,2.1346629994052653,,0.024009702195721648,0.4347217354345756,,subtract,75.0,,,,,,,,,,,,,,
rolling_ball,rolling_ball__v4__hm_1,Aufnahme-03_2Mio_nach_24h.jpg,3.5347946105467716,0.2901448903721757,0.5117006301879883,0.030299573341803464,11.295164991753994,0.36332193696423803,,0.030575053982260694,0.34947299793429926,,subtract,75.0,,,,,,,,,,,,,,
rolling_ball,rolling_ball__v5__hm_0,Aufnahme-03_2Mio_nach_24h.jpg,2.1339490039442994,0.2473710470367223,0.8376387357711792,0.16427446744814633,6.2630251492091995,2.1346629994052653,,0.024009702195721648,0.4347217354345756,,subtract,100.0,,,,,,,,,,,,,,
rolling_ball,rolling_ball__v6__hm_1,Aufnahme-03_2Mio_nach_24h.jpg,3.5347946105467716,0.2901448903721757,0.5117006301879883,0.030299573341803464,11.295164991753994,0.36332193696423803,,0.030575053982260694,0.34947299793429926,,subtract,100.0,,,,,,,,,,,,,,
rolling_ball,rolling_ball__v7__hm_0,Aufnahme-03_2Mio_nach_24h.jpg,2.1339490039442994,0.2473710470367223,0.8376387357711792,0.16427446744814633,6.2630251492091995,2.1346629994052653,,0.024009702195721648,0.4347217354345756,,subtract,125.0,,,,,,,,,,,,,,
rolling_ball,rolling_ball__v8__hm_1,Aufnahme-03_2Mio_nach_24h.jpg,3.5347946105467716,0.2901448903721757,0.5117006301879883,0.030299573341803464,11.295164991753994,0.36332193696423803,,0.030575053982260694,0.34947299793429926,,subtract,125.0,,,,,,,,,,,,,,
rolling_ball,rolling_ball__v9__hm_0,Aufnahme-03_2Mio_nach_24h.jpg,2.1339490039442994,0.2473710470367223,0.8376387357711792,0.16427446744814633,6.2630251492091995,2.1346629994052653,,0.024009702195721648,0.4347217354345756,,subtract,150.0,,,,,,,,,,,,,,
rolling_ball,rolling_ball__v10__hm_1,Aufnahme-03_2Mio_nach_24h.jpg,3.5347946105467716,0.2901448903721757,0.5117006301879883,0.030299573341803464,11.295164991753994,0.36332193696423803,,0.030575053982260694,0.34947299793429926,,subtract,150.0,,,,,,,,,,,,,,
polynomial_fit,polynomial_fit__v1__hm_1,Aufnahme-03_2Mio_nach_24h.jpg,3.5033317595400515,0.2943021802348085,0.6267244815826416,0.05946403726324833,9.789013086676187,0.3305776234176182,,0.02916823850930434,0.3668404645149306,,subtract,,2.0,True,2.5,5.0,,,,,,,,,,
polynomial_fit,polynomial_fit__v2__hm_1,Aufnahme-03_2Mio_nach_24h.jpg,3.5033317595400515,0.2943021802348085,0.6267244815826416,0.05946403726324833,9.789013086676187,0.3305776234176182,,0.02916823850930434,0.3668404645149306,,subtract,,3.0,True,2.5,5.0,,,,,,,,,,
basicpy,basicpy__v1__hm_0,Aufnahme-03_2Mio_nach_24h.jpg,1.8290402823229168,0.2544266425538808,0.799969494342804,0.1506078891065261,6.914782689678612,2.3752512516547175,,0.022585271902998715,0.43886731257352374,,,,,,,,approximate,False,0.5,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v2__hm_1,Aufnahme-03_2Mio_nach_24h.jpg,4.477488097494286,0.3494642896694131,0.6038793325424194,0.06218346052009071,8.441428996721545,0.23230873177818778,,0.0341090393595205,0.3511412982616485,,,,,,,,approximate,False,0.5,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v3__hm_0,Aufnahme-03_2Mio_nach_24h.jpg,1.8290402823229168,0.2544266425538808,0.799969494342804,0.1506078891065261,6.914782689678612,2.3752512516547175,,0.022585271902998715,0.43886731257352374,,,,,,,,approximate,False,1.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v4__hm_1,Aufnahme-03_2Mio_nach_24h.jpg,4.477488097494286,0.3494642896694131,0.6038793325424194,0.06218346052009071,8.441428996721545,0.23230873177818778,,0.0341090393595205,0.3511412982616485,,,,,,,,approximate,False,1.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v5__hm_0,Aufnahme-03_2Mio_nach_24h.jpg,1.8290402823229168,0.2544266425538808,0.799969494342804,0.1506078891065261,6.914782689678612,2.3752512516547175,,0.022585271902998715,0.43886731257352374,,,,,,,,approximate,False,2.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v6__hm_1,Aufnahme-03_2Mio_nach_24h.jpg,4.477488097494286,0.3494642896694131,0.6038793325424194,0.06218346052009071,8.441428996721545,0.23230873177818778,,0.0341090393595205,0.3511412982616485,,,,,,,,approximate,False,2.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v7__hm_0,Aufnahme-03_2Mio_nach_24h.jpg,1.8290402823229168,0.2544266425538808,0.799969494342804,0.1506078891065261,6.914782689678612,2.3752512516547175,,0.022585271902998715,0.43886731257352374,,,,,,,,approximate,True,0.5,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v8__hm_1,Aufnahme-03_2Mio_nach_24h.jpg,4.477488097494286,0.3494642896694131,0.6038793325424194,0.06218346052009071,8.441428996721545,0.23230873177818778,,0.0341090393595205,0.3511412982616485,,,,,,,,approximate,True,0.5,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v9__hm_0,Aufnahme-03_2Mio_nach_24h.jpg,1.8290402823229168,0.2544266425538808,0.799969494342804,0.1506078891065261,6.914782689678612,2.3752512516547175,,0.022585271902998715,0.43886731257352374,,,,,,,,approximate,True,1.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v10__hm_1,Aufnahme-03_2Mio_nach_24h.jpg,4.477488097494286,0.3494642896694131,0.6038793325424194,0.06218346052009071,8.441428996721545,0.23230873177818778,,0.0341090393595205,0.3511412982616485,,,,,,,,approximate,True,1.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v11__hm_0,Aufnahme-03_2Mio_nach_24h.jpg,1.8290402823229168,0.2544266425538808,0.799969494342804,0.1506078891065261,6.914782689678612,2.3752512516547175,,0.022585271902998715,0.43886731257352374,,,,,,,,approximate,True,2.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v12__hm_1,Aufnahme-03_2Mio_nach_24h.jpg,4.477488097494286,0.3494642896694131,0.6038793325424194,0.06218346052009071,8.441428996721545,0.23230873177818778,,0.0341090393595205,0.3511412982616485,,,,,,,,approximate,True,2.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v13__hm_0,Aufnahme-03_2Mio_nach_24h.jpg,1.8290402823229168,0.2544266425538808,0.799969494342804,0.1506078891065261,6.914782689678612,2.3752512516547175,,0.022585271902998715,0.43886731257352374,,,,,,,,ladmap,False,0.5,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v14__hm_1,Aufnahme-03_2Mio_nach_24h.jpg,4.477488097494286,0.3494642896694131,0.6038793325424194,0.06218346052009071,8.441428996721545,0.23230873177818778,,0.0341090393595205,0.3511412982616485,,,,,,,,ladmap,False,0.5,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v15__hm_0,Aufnahme-03_2Mio_nach_24h.jpg,1.8290402823229168,0.2544266425538808,0.799969494342804,0.1506078891065261,6.914782689678612,2.3752512516547175,,0.022585271902998715,0.43886731257352374,,,,,,,,ladmap,False,1.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v16__hm_1,Aufnahme-03_2Mio_nach_24h.jpg,4.477488097494286,0.3494642896694131,0.6038793325424194,0.06218346052009071,8.441428996721545,0.23230873177818778,,0.0341090393595205,0.3511412982616485,,,,,,,,ladmap,False,1.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v17__hm_0,Aufnahme-03_2Mio_nach_24h.jpg,1.8290402823229168,0.2544266425538808,0.799969494342804,0.1506078891065261,6.914782689678612,2.3752512516547175,,0.022585271902998715,0.43886731257352374,,,,,,,,ladmap,False,2.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v18__hm_1,Aufnahme-03_2Mio_nach_24h.jpg,4.477488097494286,0.3494642896694131,0.6038793325424194,0.06218346052009071,8.441428996721545,0.23230873177818778,,0.0341090393595205,0.3511412982616485,,,,,,,,ladmap,False,2.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v19__hm_0,Aufnahme-03_2Mio_nach_24h.jpg,1.8290402823229168,0.2544266425538808,0.799969494342804,0.1506078891065261,6.914782689678612,2.3752512516547175,,0.022585271902998715,0.43886731257352374,,,,,,,,ladmap,True,0.5,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v20__hm_1,Aufnahme-03_2Mio_nach_24h.jpg,4.477488097494286,0.3494642896694131,0.6038793325424194,0.06218346052009071,8.441428996721545,0.23230873177818778,,0.0341090393595205,0.3511412982616485,,,,,,,,ladmap,True,0.5,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v21__hm_0,Aufnahme-03_2Mio_nach_24h.jpg,1.8290402823229168,0.2544266425538808,0.799969494342804,0.1506078891065261,6.914782689678612,2.3752512516547175,,0.022585271902998715,0.43886731257352374,,,,,,,,ladmap,True,1.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v22__hm_1,Aufnahme-03_2Mio_nach_24h.jpg,4.477488097494286,0.3494642896694131,0.6038793325424194,0.06218346052009071,8.441428996721545,0.23230873177818778,,0.0341090393595205,0.3511412982616485,,,,,,,,ladmap,True,1.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v23__hm_0,Aufnahme-03_2Mio_nach_24h.jpg,1.8290402823229168,0.2544266425538808,0.799969494342804,0.1506078891065261,6.914782689678612,2.3752512516547175,,0.022585271902998715,0.43886731257352374,,,,,,,,ladmap,True,2.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v24__hm_1,Aufnahme-03_2Mio_nach_24h.jpg,4.477488097494286,0.3494642896694131,0.6038793325424194,0.06218346052009071,8.441428996721545,0.23230873177818778,,0.0341090393595205,0.3511412982616485,,,,,,,,ladmap,True,2.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
gaussian_background,gaussian_background__v1__hm_1,"Aufnahme-04_0,5Mio_nach_48h.jpg",4.477490575657759,0.3494643716257997,0.5706730484962463,0.07331617742281155,9.655629894971597,0.23448212954615089,,0.032628250711727404,0.3487046924427579,10.0,subtract,,,,,,,,,,,,,,,
gaussian_background,gaussian_background__v2__hm_1,"Aufnahme-04_0,5Mio_nach_48h.jpg",4.477490575657759,0.3494643716257997,0.5706730484962463,0.07331617742281155,9.655629894971597,0.23448212954615089,,0.032628250711727404,0.3487046924427579,20.0,subtract,,,,,,,,,,,,,,,
gaussian_background,gaussian_background__v3__hm_1,"Aufnahme-04_0,5Mio_nach_48h.jpg",4.477490575657759,0.3494643716257997,0.5706730484962463,0.07331617742281155,9.655629894971597,0.23448212954615089,,0.032628250711727404,0.3487046924427579,30.0,subtract,,,,,,,,,,,,,,,
gaussian_background,gaussian_background__v4__hm_1,"Aufnahme-04_0,5Mio_nach_48h.jpg",4.477490575657759,0.3494643716257997,0.5706730484962463,0.07331617742281155,9.655629894971597,0.23448212954615089,,0.032628250711727404,0.3487046924427579,40.0,subtract,,,,,,,,,,,,,,,
